Date	Start Time	End Time	Transportation modes
2008/7/22	15:19:54	15:43:02	taxi
2008/7/22	15:50:32	16:54:40	bus
2008/7/22	16:54:42	17:10:56	walk
2008/7/22	18:07:43	18:17:51	walk
2008/7/22	18:22:13	19:22:23	bus
2008/7/22	19:22:25	19:28:37	walk
2008/8/21	8:08:16	8:16:58	walk
2008/8/21	8:17:00	9:03:59	subway
2008/8/21	9:04:01	9:17:16	taxi
2008/8/22	14:45:30	15:58:52	bus
2008/8/24	8:12:30	8:21:04	walk
2008/8/24	8:21:06	9:12:54	bus
2008/8/24	9:12:56	9:30:22	walk
2008/8/24	9:30:24	10:00:28	bus
2008/8/24	10:00:30	10:55:12	walk
2008/8/24	10:55:14	12:04:06	bus
2008/8/24	12:04:08	13:44:50	walk
2008/8/24	13:44:52	14:55:56	bus
2008/8/24	14:55:58	16:10:51	walk
2008/8/25	7:25:53	8:28:08	bus
2008/8/25	8:28:10	8:37:04	walk
2008/8/25	18:00:59	18:11:17	walk
2008/8/25	18:11:19	19:08:37	bus
2008/8/25	21:58:59	23:04:39	walk
2008/8/26	8:47:59	8:59:02	walk
2008/8/26	8:59:04	9:50:50	bus
2008/8/26	9:50:52	10:34:02	walk
2008/8/28	10:29:06	12:43:02	car
2008/8/28	12:43:04	14:32:16	walk
2008/8/28	14:32:18	15:28:40	taxi
2008/8/28	15:28:42	17:44:34	walk
2008/8/31	16:44:54	17:18:40	bus
2008/8/31	17:18:42	17:42:37	walk
2008/9/1	8:06:05	8:57:15	bus
2008/9/1	8:57:17	9:19:56	walk
2008/9/1	9:19:58	9:50:37	bus
2008/9/1	9:50:39	10:20:10	walk
2008/9/1	11:36:31	12:00:09	train
2008/9/1	12:00:11	12:21:41	walk
2008/9/1	12:21:43	12:39:31	taxi
2008/9/1	12:39:33	13:16:05	walk
2008/9/1	13:16:07	13:22:40	taxi
2008/9/1	13:22:42	14:16:16	walk
2008/9/1	14:16:18	14:28:00	taxi
2008/9/1	14:28:02	14:50:21	walk
2008/9/1	16:18:49	16:51:36	walk
2008/9/1	16:51:38	17:06:00	taxi
2008/9/1	17:06:02	17:45:25	walk
2008/9/1	17:45:27	18:14:55	train
2008/9/1	18:14:57	18:22:24	walk
2008/9/1	18:22:26	19:37:52	bus
2008/9/1	10:37:54	20:40:00	walk
2008/9/2	7:29:23	7:41:35	bus
2008/9/9	6:34:54	7:30:16	bus
2008/9/9	7:30:18	7:50:01	walk
2008/9/9	7:50:03	8:18:07	subway
2008/9/9	8:18:09	9:47:43	walk
2008/9/9	9:47:45	10:19:00	subway
2008/9/9	10:19:02	10:23:06	walk
2008/9/10	21:31:05	21:34:43	walk
2008/9/10	21:34:45	22:26:19	bus
2008/9/11	7:27:54	8:22:32	bus
2008/9/11	8:22:34	8:30:14	walk
2008/9/12	17:56:30	18:35:36	bus
2008/9/12	18:35:38	19:07:56	walk
2008/9/12	19:07:58	19:25:56	bus
2008/9/12	19:25:58	19:41:46	walk
2008/9/13	11:44:00	11:53:04	walk
2008/9/13	13:43:30	14:14:56	walk
2008/9/13	14:14:58	14:21:12	taxi
2008/9/13	14:21:14	14:56:52	walk
2008/9/13	14:56:54	15:18:57	bus
2008/9/13	15:18:59	16:47:21	walk
2008/9/13	16:47:23	17:51:37	boat
2008/9/13	17:51:39	18:42:09	walk
2008/9/13	18:42:11	19:12:04	bus
2008/9/13	19:12:06	20:13:01	walk
2008/9/14	8:50:29	11:54:43	car
2008/9/14	11:54:45	15:56:05	walk
2008/9/14	15:56:07	18:56:39	car
2008/9/14	18:56:41	20:53:46	walk
2008/9/14	20:53:48	21:04:18	run
2008/9/15	20:11:24	20:20:16	walk
2008/9/16	7:43:29	8:44:08	bus
2008/9/16	8:44:10	8:58:30	walk
2008/9/16	17:36:12	18:43:12	bus
2008/9/16	18:43:14	21:14:22	walk
2008/9/17	21:06:06	21:37:44	bus
2008/9/17	21:37:46	21:47:06	walk
2008/9/17	21:47:08	22:03:24	bus
2008/9/17	22:03:26	22:13:52	walk
2008/9/18	6:52:06	7:35:29	bus
2008/9/18	7:35:31	7:44:58	walk
2008/9/18	9:01:23	9:23:43	walk
2008/9/18	18:34:06	18:39:40	bus
2008/9/18	18:39:42	18:54:48	walk
2008/9/18	18:54:50	19:52:14	bus
2008/9/18	19:52:16	22:49:02	walk
2008/9/19	7:54:05	8:07:01	walk
2008/9/19	8:07:03	8:32:52	subway
2008/9/19	8:32:54	9:00:15	walk
2008/9/19	10:55:36	11:01:02	walk
2008/9/19	11:01:04	11:33:54	subway
2008/9/19	11:33:56	11:44:06	walk
2008/9/19	14:38:55	16:15:09	walk
2008/9/19	17:25:42	17:31:36	walk
2008/9/19	17:31:38	18:30:56	bus
2008/9/19	18:30:58	20:03:46	walk
