Date	Start Time	End Time	Transportation modes
2007/5/9	18:27:01	19:43:52	car
2007/5/10	9:00:44	9:57:18	car
2007/5/10	20:27:13	21:03:41	car
2007/5/11	18:33:09	20:05:15	car
2007/5/12	12:48:56	12:56:21	car
2007/5/13	9:25:45	10:01:42	car
2007/5/13	16:35:06	17:24:57	car
2007/5/14	8:45:18	10:07:22	car
2007/5/14	19:30:50	20:43:39	car
2007/5/15	8:26:50	9:43:35	car
2007/5/15	18:39:07	19:37:54	car
2007/5/16	8:38:37	9:50:19	car
2007/5/16	23:58:09	11:59:59	car
2007/5/17	0:00:00	10:56:47	car
2007/5/17	20:22:06	21:08:24	car
2007/5/18	8:13:12	9:26:43	car
2007/5/18	16:24:36	17:49:49	car
2007/5/19	9:15:53	10:53:33	car
2007/5/19	12:32:08	13:07:11	car
2007/5/20	11:06:20	11:35:12	car
2007/5/20	14:15:45	14:20:44	car
2007/5/21	7:59:44	9:27:48	car
2007/5/21	18:39:07	19:31:22	car
2007/5/22	8:00:07	9:11:17	car
2007/5/22	19:44:38	20:36:22	car
2007/5/23	7:52:36	9:14:41	car
2007/9/5	17:01:58	19:07:03	walk
2007/9/5	19:07:03	19:19:58	car
2007/9/5	20:39:42	21:15:48	walk
2007/9/5	21:10:43	22:52:57	car
2007/9/7	8:43:20	9:34:45	car
2007/9/7	9:34:45	11:17:06	walk
2007/9/7	14:32:07	14:35:28	car
2007/9/8	8:49:22	8:58:03	car
2007/9/8	8:58:03	11:11:31	walk
2007/9/8	12:43:52	13:07:58	car
2007/9/8	14:24:36	14:56:43	car
2007/9/8	15:23:01	18:05:01	car
2007/4/9	18:27:08	19:37:09	car
2007/4/10	7:57:10	8:35:03	car
2007/4/11	9:52:09	10:45:50	car
2007/4/12	11:56:05	12:18:25	car
2007/4/12	14:44:13	14:52:02	car
2007/4/12	16:22:04	17:28:23	car
2008/4/14	18:09:40	19:05:53	car
2008/4/15	7:42:39	22:25:16	car
2008/4/16	7:34:57	8:37:47	car
2008/4/17	8:01:27	9:41:59	car
2008/4/18	8:05:46	8:28:50	car
2008/4/30	7:14:47	8:58:50	car
2008/4/30	22:01:58	22:22:06	walk
2008/5/1	8:32:16	13:01:47	car
2008/5/1	15:06:20	21:06:30	car
2008/5/5	7:15:09	8:16:05	car
2008/5/6	7:28:18	8:33:28	car
2008/5/7	9:13:57	10:11:14	car
2008/5/7	18:12:16	19:18:45	car
2008/5/8	7:12:39	8:35:53	car
2008/5/8	18:12:49	19:15:35	car
2008/5/9	7:09:28	8:03:37	car
2008/5/12	8:15:39	8:24:22	car
2008/5/13	7:32:07	8:40:50	car
2008/5/13	18:08:34	19:18:42	car
2008/5/14	7:16:31	8:26:07	car
2008/5/14	18:06:37	19:38:04	car
2008/5/15	6:57:34	7:50:48	car
2008/5/15	18:17:48	19:25:02	car
2008/5/16	7:27:16	8:31:03	car
2008/5/21	6:58:50	8:00:32	car
2008/5/21	18:14:40	19:22:58	car
2008/5/22	7:14:40	8:10:30	car
2008/5/23	7:11:41	8:35:49	car
2008/5/26	7:15:25	8:32:38	car
2008/5/28	6:50:31	7:46:48	car
2008/5/28	17:10:33	18:08:22	car
2008/5/29	7:08:07	8:09:40	car
2008/5/29	18:12:03	19:13:21	car
2008/5/30	7:10:16	8:13:45	car
2008/5/30	17:06:12	18:22:42	car
2008/6/2	7:03:27	8:01:46	car
2008/6/2	21:47:39	22:11:54	car
2008/6/3	6:56:50	19:14:13	car
2008/6/4	7:08:37	18:56:25	car
2008/6/5	6:51:39	19:12:53	car
2008/6/6	6:52:20	19:31:02	car
2008/6/10	6:51:09	22:21:02	car
2008/6/11	7:09:40	19:15:26	car
2008/6/12	7:15:33	15:02:02	car
2008/6/16	6:57:07	8:02:46	car
2008/6/17	19:20:27	19:26:40	car
2008/6/18	7:02:37	8:00:25	car
2008/6/18	18:10:16	18:51:11	car
2008/6/19	6:52:37	7:42:42	car
2008/6/19	17:58:09	19:07:05	car
2008/6/20	7:01:31	7:49:02	car
2008/6/20	18:05:15	19:14:13	car
2008/6/23	6:56:44	7:48:23	car
2008/6/23	18:31:03	18:43:12	car
