Date	Start Time	End Time	Transportation modes
2007/4/13	22:30:00	23:30:00	train
2007/4/14	8:56:00	9:08:00	walk
2007/4/14	9:10:00	9:23:00	bus
2007/4/14	9:23:00	10:13:00	walk
2007/4/14	10:15:00	10:56:00	bus
2007/4/14	10:57:00	11:49:00	walk
2007/4/14	20:34:00	21:21:00	train
2007/4/14	21:21:00	21:33:00	walk
2007/4/15	7:45:00	8:20:00	walk
2007/4/15	9:49:00	13:00:00	bike
2007/4/15	13:04:00	13:40:00	bike
2007/4/16	21:44:00	21:57:00	walk
2007/4/18	19:52:00	20:03:00	taxi
2007/4/18	22:09:00	22:19:00	walk
2007/4/18	22:20:00	22:43:00	train
2007/4/18	22:43:00	22:54:00	walk
2007/4/19	9:51:00	10:00:00	walk
2007/4/19	10:00:00	10:25:00	train
2007/4/19	21:16:00	21:43:00	train
2007/4/19	21:43:00	21:54:00	walk
2007/4/20	8:56:00	9:04:00	walk
2007/4/20	9:05:00	9:28:00	train
2007/4/20	22:53:00	23:20:00	train
2007/4/20	23:21:00	23:33:00	walk
2007/4/21	8:57:00	9:12:00	walk
2007/4/21	11:13:00	12:39:00	car
2007/4/21	12:59:00	14:24:00	bike
2007/4/21	15:01:00	15:49:00	bike
2007/4/21	16:32:00	17:06:00	bike
2007/4/21	17:09:00	18:01:00	car
2007/4/21	19:26:00	20:09:00	car
2007/4/21	21:58:00	22:38:00	car
2007/4/21	23:02:00	23:08:00	car
2007/4/22	17:51:00	18:05:00	walk
2007/4/30	20:51:00	21:05:00	train
2007/4/30	21:05:00	21:15:00	walk
2007/5/5	7:57:00	8:49:00	walk
2007/5/5	8:51:00	9:22:00	bus
2007/5/5	9:34:00	11:04:00	bus
2007/5/5	11:05:00	14:03:00	walk
2007/5/5	14:04:00	14:08:00	car
2007/5/6	11:33:00	11:46:00	walk
2007/5/6	12:21:00	13:31:00	bus
2007/5/6	13:31:00	15:53:00	walk
2007/5/6	14:00:00	14:46:00	bus
2007/5/8	9:03:00	9:15:00	walk
2007/5/19	5:10:00	5:35:00	walk
2007/5/19	5:35:00	6:03:00	train
2007/5/19	7:00:00	9:00:00	bus
2007/5/19	9:30:00	13:30:00	walk
2007/5/19	15:00:00	17:00:00	bus
2007/5/21	9:21:00	9:35:00	train
2007/5/27	8:48:00	10:12:00	train
2007/5/27	10:14:00	12:17:00	bike
2007/5/27	13:04:00	18:52:00	bike
2007/6/28	21:02:00	21:28:00	train
2007/6/28	21:28:00	21:44:00	walk
2007/5/29	9:02:00	9:11:00	walk
2007/5/29	9:11:00	9:36:00	train
2007/5/29	9:36:00	9:37:00	walk
2007/5/29	22:17:00	22:41:00	train
2007/5/29	22:41:00	22:52:00	walk
2007/5/30	9:13:00	9:20:00	walk
2007/5/30	9:20:00	9:44:00	train
2007/5/30	19:41:00	19:51:00	car
2007/5/30	22:02:00	22:06:00	walk
2007/5/31	8:59:00	9:18:00	walk
2007/5/31	9:18:00	9:41:00	train
2007/5/31	9:41:00	9:44:00	walk
2007/5/31	21:15:00	21:55:00	taxi
2007/5/31	21:55:00	22:01:00	walk
2007/6/1	7:53:00	8:00:00	walk
2007/6/1	8:00:00	8:27:00	train
2007/6/1	8:27:00	8:44:00	taxi
2007/6/1	8:54:00	9:09:00	taxi
2007/6/1	10:29:00	10:56:00	taxi
2007/6/1	22:35:00	23:04:00	train
2007/6/1	23:04:00	23:17:00	walk
2007/6/3	15:14:00	16:57:00	bike
2007/6/4	9:03:00	9:13:00	walk
2007/6/4	9:16:00	9:33:00	train
2007/6/4	9:33:00	9:37:00	walk
2007/6/20	21:06:00	21:14:00	walk
2007/6/20	21:14:00	21:43:00	train
2007/6/20	21:43:00	21:57:00	walk
2007/6/21	9:11:00	9:21:00	walk
2007/6/21	9:21:00	9:46:00	train
2007/6/21	9:46:00	9:48:00	walk
2007/6/21	13:33:00	13:43:00	walk
2007/6/25	9:24:00	9:40:00	walk
2007/6/25	9:40:00	10:02:00	train
2007/6/25	10:02:00	10:04:00	walk
2007/6/25	18:23:00	18:25:00	train
2007/6/26	9:02:00	9:10:00	walk
2007/6/26	9:10:00	9:31:00	train
2007/6/26	9:31:00	9:34:00	walk
2007/6/26	21:51:00	21:51:00	walk
2007/6/26	21:51:00	22:21:00	train
2007/6/26	22:21:00	22:32:00	walk
2007/6/27	9:21:00	9:31:00	walk
2007/6/27	9:31:00	9:52:00	train
2007/6/27	9:52:00	9:55:00	walk
2007/6/27	19:48:00	20:03:00	bus
2007/6/27	20:03:00	20:10:00	walk
2007/6/27	22:51:00	22:59:00	walk
2007/6/28	9:15:00	9:27:00	walk
2007/6/28	9:27:00	9:52:00	train
2007/6/28	9:52:00	9:54:00	walk
2007/6/29	23:03:00	23:08:00	walk
2007/6/29	23:08:00	23:32:00	train
2007/6/29	23:32:00	23:43:00	walk
2007/7/1	14:39:00	15:08:00	walk
2007/7/1	15:08:00	16:11:00	bus
2007/7/1	19:15:00	19:52:00	walk
2007/7/1	20:00:00	20:04:00	walk
2007/7/1	20:04:00	20:29:00	train
2007/7/1	20:29:00	20:42:00	walk
2007/7/2	9:18:00	9:27:00	walk
2007/7/2	21:15:00	21:20:00	walk
2007/7/2	21:20:00	21:45:00	train
2007/7/2	21:45:00	22:05:00	walk
2007/7/3	9:26:00	9:36:00	walk
2007/7/3	9:36:00	9:43:00	train
2007/7/7	6:26:00	6:48:00	train
2007/7/7	6:48:00	7:00:00	bike
2007/7/7	7:13:00	9:53:00	bus
2007/7/7	10:01:00	13:13:00	bike
2007/7/7	14:31:00	18:18:00	bike
