Date	Start Time	End Time	Transportation modes
2007/4/12	18:21:16	22:56:56	bike
2007/4/13	8:53:06	9:06:15	bus
2008/7/30	22:36:06	22:42:57	walk
2008/7/31	19:03:53	19:23:29	walk
2008/7/31	20:38:08	20:44:23	walk
2008/7/31	20:44:25	21:10:51	subway
2008/7/31	21:10:53	21:19:41	walk
2008/8/1	13:10:36	14:45:34	taxi
2008/8/1	13:45:36	14:01:14	walk
2008/8/2	17:44:30	19:28:50	walk
2008/8/3	11:07:35	12:08:07	walk
2008/8/17	11:56:36	12:34:56	car
2008/8/17	15:42:29	17:46:05	car
2009/3/7	22:12:58	22:19:59	walk
2009/3/10	18:48:35	19:26:35	walk
2009/3/10	21:12:46	21:19:15	walk
2009/3/10	21:19:19	21:45:43	subway
2009/3/10	21:45:46	21:53:13	walk
2009/3/11	9:04:24	9:12:00	walk
2009/3/11	9:12:03	9:42:53	subway
2009/3/11	9:42:56	9:44:05	walk
2009/3/11	18:50:59	18:55:43	walk
2009/3/11	18:55:46	19:20:22	subway
2009/3/11	19:20:25	20:59:40	walk
2009/3/11	8:59:43	21:15:58	subway
2009/3/11	21:16:01	21:22:22	walk
2009/3/12	9:05:34	9:17:34	walk
2009/3/12	9:17:37	9:45:31	subway
2009/3/12	9:45:43	9:51:49	walk
2009/3/16	21:20:24	22:08:00	walk
2009/3/16	22:08:03	22:34:24	subway
2009/3/16	22:34:27	22:55:36	walk
2009/3/17	8:46:34	9:12:28	subway
2009/3/18	9:12:31	9:16:34	walk
2009/3/18	22:00:04	22:07:55	walk
2009/3/18	22:07:58	22:34:18	subway
2009/3/18	22:34:23	22:42:02	walk
2009/3/19	8:31:52	8:38:26	walk
2009/3/19	8:38:28	9:06:02	subway
2009/3/19	9:06:07	9:11:08	walk
2009/3/19	21:40:58	21:50:18	walk
2009/3/19	21:50:23	22:17:00	subway
2009/3/19	22:17:05	22:28:29	walk
2009/3/20	9:23:52	9:29:36	walk
2009/3/20	9:29:41	9:58:01	subway
2009/3/20	9:58:06	10:02:48	walk
2009/3/20	20:42:04	21:04:01	subway
2009/3/20	21:04:06	21:13:46	walk
2009/3/22	22:16:58	22:27:35	walk
2009/3/22	22:27:35	22:53:51	subway
2009/3/22	22:53:56	23:02:59	walk
2009/3/23	8:54:34	9:02:38	walk
2009/3/23	9:02:39	9:30:23	subway
2009/3/23	9:30:38	9:34:44	walk
2009/3/23	20:54:33	21:01:57	walk
2009/3/23	21:02:02	21:33:30	subway
2009/3/23	21:33:35	21:40:26	walk
2009/3/24	8:38:31	8:44:21	walk
2009/3/24	8:44:25	9:13:39	subway
2009/3/24	9:13:44	9:18:07	walk
2009/3/25	21:01:11	21:11:44	subway
2009/3/25	21:11:49	21:13:46	walk
2009/3/27	20:22:57	21:19:15	walk
2009/3/27	21:19:20	21:45:45	subway
2009/3/27	21:45:47	21:52:01	walk
2009/3/28	15:19:46	15:29:41	walk
2009/3/28	15:29:46	15:57:46	subway
2009/3/28	15:57:51	16:01:52	walk
2009/3/30	8:35:59	8:41:02	walk
2009/3/30	8:41:07	9:09:17	subway
2009/3/30	9:09:22	9:13:40	walk
2009/3/30	20:33:28	20:38:15	walk
2009/3/30	20:38:20	21:15:09	subway
2009/3/30	21:15:14	21:21:09	walk
2009/3/31	8:21:17	8:26:24	walk
2009/3/31	8:26:29	8:54:57	subway
2009/3/31	8:55:02	8:58:45	walk
2009/4/1	21:04:05	21:10:56	subway
2009/4/1	21:11:01	21:12:35	walk
2009/4/2	21:33:22	21:37:29	walk
2009/4/2	21:37:31	22:09:31	subway
2009/4/2	22:09:36	22:14:40	walk
2009/4/3	21:57:22	22:16:55	subway
2009/4/3	22:17:00	22:23:12	walk
2009/4/4	10:41:05	11:03:49	subway
2009/4/4	11:03:50	11:22:24	walk
2009/4/4	11:22:29	11:30:50	car
2009/4/4	11:30:55	13:03:46	walk
2009/4/4	13:03:51	13:40:44	car
2009/4/8	8:45:41	8:50:58	walk
2009/4/8	8:50:59	9:18:36	subway
2009/4/8	9:18:56	9:28:23	walk
2009/4/9	8:53:28	9:18:31	subway
2009/4/9	9:18:36	9:23:15	walk
2009/4/11	13:02:34	13:09:21	walk
2009/4/11	13:09:30	13:50:11	subway
2009/4/11	13:50:12	19:56:00	walk
2009/4/11	19:56:05	20:32:17	subway
2009/4/11	20:32:22	20:39:10	walk
2009/4/13	20:17:04	20:22:30	walk
2009/4/13	20:22:25	21:00:02	subway
2009/4/13	21:00:07	21:07:57	walk
2009/4/14	8:24:52	8:32:33	walk
2009/4/14	8:32:38	9:01:44	subway
2009/4/14	9:02:01	9:05:08	walk
2009/4/16	21:38:54	22:00:28	subway
2009/4/16	22:00:32	22:08:11	walk
2009/4/17	8:12:28	8:20:39	walk
2009/4/17	8:20:48	8:48:18	subway
2009/4/17	8:48:28	8:57:20	walk
2009/4/17	21:14:52	21:19:41	walk
2009/4/17	21:19:43	21:46:14	subway
2009/4/17	21:46:24	21:54:48	walk
2009/4/18	12:59:33	20:46:30	walk
2009/4/18	20:46:35	21:18:17	subway
2009/4/18	21:18:19	21:27:12	walk
2009/4/19	13:40:58	13:49:45	walk
2009/4/19	13:49:50	14:17:40	subway
2009/4/19	14:18:05	14:22:44	walk
