Date	Start Time	End Time	Transportation modes
2008/4/2	17:42:47	17:58:17	walk
2008/4/2	17:58:20	18:28:21	bus
2008/4/4	8:59:00	9:52:00	bike
2008/4/4	9:52:55	10:16:37	walk
2008/4/4	11:21:52	11:35:07	walk
2008/4/4	11:35:09	12:40:00	bike
2008/4/5	12:45:00	12:51:50	walk
2008/4/5	13:04:29	13:23:32	walk
2008/4/5	13:51:00	13:04:00	bus
2008/4/5	18:39:00	18:58:11	walk
2008/4/5	18:58:12	11:05:00	bus
2008/4/5	19:05:00	19:41:00	walk
2008/4/5	20:33:00	20:55:00	walk
2008/4/5	22:26:00	23:09:00	walk
2008/4/5	23:09:00	23:14:00	taxi
2008/4/5	23:14:01	23:21:00	walk
2008/4/14	16:39:11	16:43:12	walk
2008/4/14	16:43:14	17:14:19	bus
2008/4/14	17:14:20	17:24:22	walk
2008/4/14	20:51:15	20:55:18	walk
2008/4/14	20:55:20	21:21:31	bus
2008/4/14	21:21:32	21:26:55	walk
2008/4/22	19:11:54	19:22:10	walk
2008/4/22	19:22:12	19:53:10	bus
2008/4/22	22:28:00	22:40:00	taxi
2008/4/26	18:56:57	19:02:43	walk
2008/4/26	19:02:44	19:14:13	bus
2008/4/26	19:14:13	19:25:13	walk
2008/4/26	19:32:13	20:02:00	walk
2008/4/26	21:24:31	21:34:10	walk
2008/4/26	21:34:12	22:09:19	bus
2008/4/27	14:03:48	14:26:25	walk
2008/4/27	14:26:27	14:40:32	bus
2008/4/27	14:40:34	14:52:59	walk
2008/4/27	15:46:46	16:28:21	walk
2008/5/1	7:55:34	8:14:21	bike
2008/5/1	8:18:07	8:33:25	train
2008/5/1	8:33:28	8:56:00	walk
2008/5/1	8:57:00	15:15:55	train
2008/5/1	15:15:55	16:05:45	bus
2008/5/1	16:08:55	16:16:27	walk
2008/5/1	17:12:17	17:24:51	walk
2008/5/2	8:10:29	8:24:04	walk
2008/5/2	8:37:18	8:44:06	walk
2008/5/2	8:44:10	9:22:26	bus
2008/5/2	10:01:19	12:47:00	train
2008/5/2	12:49:35	13:05:07	walk
2008/5/2	13:05:10	13:31:58	bus
2008/5/2	13:32:00	14:29:01	walk
2008/5/2	14:29:10	14:42:26	bus
2008/5/2	14:42:28	16:17:36	walk
2008/5/2	21:06:39	21:19:23	bus
2008/5/3	6:17:17	6:30:59	bus
2008/5/3	6:57:39	13:52:39	train
2008/5/3	13:52:40	14:22:24	walk
2008/5/3	14:22:26	15:10:15	train
2008/5/3	15:10:18	15:21:45	walk
2008/5/3	16:11:34	16:46:14	taxi
2008/5/3	16:46:14	16:46:54	walk
2008/5/10	9:13:43	9:25:32	walk
2008/5/10	9:29:44	9:29:58	bus
2008/5/10	9:29:58	9:43:19	walk
2008/5/10	12:36:15	12:44:52	walk
2008/5/10	12:45:00	13:45:07	bus
2008/5/10	13:45:09	14:16:48	walk
2008/5/10	14:16:50	14:49:58	car
2008/5/10	18:35:37	19:37:37	walk
2008/5/11	9:14:07	12:33:00	walk
2008/5/11	13:43:20	15:53:37	bus
2008/5/11	15:53:39	16:04:09	walk
2008/5/16	18:23:35	18:39:26	bike
2008/5/16	18:39:26	18:42:48	walk
2008/5/16	18:42:48	19:18:18	bike
2008/5/16	21:02:22	21:07:31	walk
2008/5/16	21:07:31	21:59:46	bike
2008/5/16	21:59:46	22:02:52	walk
2008/5/16	22:02:50	22:11:34	bike
2008/5/17	9:47:05	9:56:08	bike
2008/5/17	9:56:08	10:10:18	walk
2008/5/17	10:10:18	10:14:19	bike
2008/5/17	10:24:19	10:47:41	bus
2008/5/17	10:47:41	10:55:19	walk
2008/5/17	10:55:19	10:59:56	bus
2008/5/17	10:59:56	12:24:06	walk
2008/5/17	12:24:06	12:40:05	bus
2008/5/17	12:40:05	13:11:50	walk
2008/5/17	13:52:05	14:03:27	walk
2008/5/18	14:03:27	14:05:11	walk
2008/5/18	14:05:11	14:19:54	bus
2008/5/18	15:12:56	15:20:22	walk
2008/5/18	19:54:34	20:24:15	walk
2008/5/18	20:24:15	20:37:36	bus
2008/5/18	20:37:36	22:04:44	walk
2008/5/18	22:04:45	22:17:30	bus
2008/5/18	22:17:31	22:28:33	walk
2008/5/21	16:48:41	17:10:50	walk
2008/5/21	17:10:51	17:47:34	bus
2008/5/21	17:47:35	20:55:23	walk
2008/5/21	20:55:24	21:07:30	bike
2008/5/21	21:30:05	21:58:27	bus
2008/5/21	21:58:29	22:14:33	walk
2008/5/23	14:35:59	14:37:20	walk
2008/5/23	15:03:32	15:23:10	bus
2008/5/23	15:23:10	15:52:31	walk
2008/5/23	17:44:29	17:59:44	walk
2008/5/23	17:59:44	18:25:29	bus
2008/5/23	19:58:15	20:06:02	bus
2008/5/23	20:06:02	20:07:01	walk
2008/5/24	10:39:30	11:07:05	bike
2008/5/24	11:29:44	11:42:29	walk
2008/5/24	21:01:05	21:43:33	walk
2008/5/24	21:43:33	22:06:45	bus
2008/5/24	22:06:47	22:33:13	walk
2008/5/28	16:38:33	16:50:30	walk
2008/5/28	16:50:30	17:41:36	bus
2008/5/28	17:41:36	18:00:53	walk
2008/5/28	22:25:57	22:33:12	bike
2008/5/28	22:33:12	22:45:02	taxi
2008/5/28	22:45:02	22:54:01	walk
2008/5/29	17:37:50	17:44:36	walk
2008/5/31	13:13:39	13:24:27	walk
2008/5/31	13:24:27	13:34:05	bus
2008/5/31	13:34:05	13:36:34	walk
2008/5/31	21:14:58	21:26:40	car
2008/5/31	21:26:40	21:56:36	walk
2008/6/1	16:11:16	16:42:23	bus
2008/6/1	18:05:25	18:12:46	walk
2008/6/1	18:12:46	18:48:54	bus
2008/6/1	19:24:05	19:43:20	walk
2008/6/2	13:06:56	13:30:23	bus
2008/6/2	13:30:23	13:38:08	walk
2008/6/2	14:27:59	14:30:36	walk
2008/6/2	14:56:31	16:30:59	walk
2008/6/2	17:22:14	17:35:02	walk
2008/6/2	17:35:02	17:45:05	bus
2008/6/2	17:45:05	17:52:54	walk
2008/6/3	7:42:43	7:50:01	walk
2008/6/3	16:08:27	16:21:54	bus
2008/6/3	16:21:54	16:24:53	walk
2008/6/5	16:04:39	16:22:49	walk
2008/6/5	16:22:49	16:55:42	bus
2008/6/5	16:55:42	17:04:52	walk
2008/6/5	17:04:52	17:27:30	bike
2008/6/5	18:31:02	19:19:29	bike
2008/6/5	21:06:04	21:31:48	bike
2008/6/5	21:39:06	21:47:00	walk
2008/6/5	21:47:00	22:14:40	bus
2008/6/5	22:14:40	22:21:40	walk
2008/6/7	7:33:34	8:11:46	walk
2008/6/7	9:02:16	12:46:47	train
2008/6/7	13:48:42	13:51:32	walk
2008/6/7	13:51:32	14:27:43	bus
2008/6/7	14:27:43	15:06:45	walk
2008/6/7	15:41:35	18:05:42	walk
2008/6/7	18:05:48	18:08:36	car
2008/6/7	18:29:05	18:31:14	car
2008/6/8	10:06:04	11:07:00	walk
2008/6/8	11:07:00	11:40:58	bike
2008/6/8	11:40:58	11:52:30	walk
2008/6/8	11:52:30	12:07:00	bike
2008/6/8	12:07:00	22:07:31	walk
2008/6/9	9:56:45	13:31:39	walk
2008/6/9	16:10:53	16:16:50	walk
2008/6/9	16:16:50	16:49:56	bus
2008/6/9	16:49:56	16:53:04	walk
2008/6/9	18:54:26	22:56:52	train
2008/6/9	22:56:52	23:06:13	walk
2008/6/14	10:51:55	11:13:42	walk
2008/6/14	11:13:42	12:06:50	bus
2008/6/14	12:06:50	12:18:46	walk
2008/6/14	17:19:46	17:44:23	bus
2008/6/14	17:44:23	17:54:49	walk
2008/6/14	21:44:50	22:08:56	bus
2008/6/14	22:08:56	22:16:39	walk
2008/6/15	12:27:17	12:41:16	walk
2008/6/15	12:41:16	12:46:08	bus
2008/6/15	12:46:08	12:57:47	walk
2008/6/20	9:19:44	9:26:54	bus
2008/6/20	9:26:54	9:28:24	walk
2008/6/20	9:26:54	9:39:11	bus
2008/6/20	9:39:11	15:21:20	walk
2008/6/20	16:34:03	18:01:30	walk
2008/6/20	18:01:30	18:38:42	bus
2008/6/20	18:38:42	18:41:55	walk
2008/6/20	18:41:55	19:16:43	bus
2008/6/20	19:16:43	19:20:36	walk
2008/6/21	13:43:39	13:48:08	walk
2008/6/21	13:48:08	15:40:04	bus
2008/6/21	15:40:04	16:14:28	bike
2008/6/22	14:19:38	14:45:59	bus
2008/6/22	14:45:59	14:48:35	walk
2008/6/22	14:48:35	14:52:39	bus
2008/6/22	14:52:39	17:16:28	walk
2008/6/22	17:43:41	18:50:55	walk
2008/6/22	18:50:55	19:02:26	bus
2008/6/22	19:02:26	20:19:11	walk
2008/6/22	20:19:11	20:25:00	bus
2008/6/22	20:25:00	20:30:24	bus
2008/6/22	20:30:24	20:34:28	bus
2008/6/28	16:17:22	16:41:34	walk
2008/6/28	16:41:34	17:00:56	bus
2008/6/28	17:00:56	17:24:31	walk
2008/6/29	14:21:59	14:36:35	bus
2008/6/29	14:36:35	14:40:53	walk
2008/6/29	15:14:33	15:27:42	walk
2008/7/6	14:04:09	14:16:07	walk
2008/7/6	14:16:07	14:43:54	bus
2008/7/6	17:00:01	17:03:24	walk
2008/7/6	17:03:24	17:15:31	bus
